,path,label
3331,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_9,1
3332,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_10,0
3333,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_11,1
3334,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_12,1
3335,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_13,1
3336,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_14,1
3337,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_15,1
3338,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_16,1
3339,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_17,0
3340,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_18,1
3341,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_19,1
3342,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_20,1
3343,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_21,1
3344,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_22,1
3345,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_80_23,1
3346,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_1,0
3347,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_2,0
3348,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_3,1
3349,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_4,1
3350,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_5,1
3351,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_6,0
3352,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_7,1
3353,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_8,0
3354,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_9,1
3355,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_10,1
3356,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_11,0
3357,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_12,0
3358,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_13,1
3359,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_14,1
3360,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_15,1
3361,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_16,1
3362,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_17,1
3363,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_18,1
3364,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_19,0
3365,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_20,1
3366,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_21,1
3367,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_22,1
3368,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_23,1
3369,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_24,1
3370,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_81_25,1
3371,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_1,0
3372,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_2,0
3373,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_3,0
3374,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_4,0
3375,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_5,0
3376,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_6,0
3377,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_7,1
3378,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_8,0
3379,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_9,0
3380,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_10,0
3381,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_11,0
3382,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_12,0
3383,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_13,1
3384,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_14,0
3385,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_15,0
3386,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_16,0
3387,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_17,1
3388,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_18,0
3389,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_19,0
3390,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_20,1
3391,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_21,0
3392,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_22,0
3393,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_23,0
3394,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_24,1
3395,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_25,0
3396,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_26,0
3397,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_27,0
3398,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_28,1
3399,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_29,0
3400,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_30,0
3401,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_31,0
3402,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_32,0
3403,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_33,0
3404,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_34,0
3405,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_35,1
3406,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_36,0
3407,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_37,0
3408,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_38,1
3409,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_39,0
3410,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_40,1
3411,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_41,0
3412,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_42,1
3413,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_43,0
3414,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_44,0
3415,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_45,1
3416,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_46,0
3417,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_47,0
3418,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_48,0
3419,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_49,0
3420,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_50,0
3421,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_51,0
3422,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_52,0
3423,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_53,0
3424,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_54,0
3425,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_55,0
3426,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_56,0
3427,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_57,0
3428,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_58,1
3429,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_59,0
3430,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_60,0
3431,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_61,0
3432,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_62,0
3433,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_63,0
3434,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_64,0
3435,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_65,0
3436,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_66,0
3437,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_67,0
3438,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_68,0
3439,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_69,0
3440,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_70,0
3441,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_71,1
3442,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_82_72,1
3443,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_1,0
3444,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_2,1
3445,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_3,0
3446,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_4,0
3447,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_5,0
3448,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_6,0
3449,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_7,0
3450,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_8,1
3451,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_9,0
3452,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_10,1
3453,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_11,0
3454,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_12,0
3455,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_13,0
3456,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_14,0
3457,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_15,1
3458,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_16,0
3459,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_17,0
3460,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_18,1
3461,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_19,0
3462,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_20,0
3463,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_21,0
3464,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_22,1
3465,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_23,0
3466,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_24,0
3467,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_25,0
3468,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_26,0
3469,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_27,1
3470,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_28,1
3471,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_29,0
3472,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_30,1
3473,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_31,0
3474,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_32,0
3475,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_33,0
3476,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_34,1
3477,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_35,0
3478,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_36,0
3479,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_37,0
3480,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_38,0
3481,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_39,0
3482,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_40,0
3483,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_41,0
3484,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_42,1
3485,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_43,0
3486,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_44,0
3487,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_45,1
3488,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_46,0
3489,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_47,0
3490,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_48,0
3491,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_49,0
3492,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_50,0
3493,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_51,0
3494,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_52,0
3495,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_53,1
3496,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_54,0
3497,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_55,0
3498,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_56,0
3499,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_57,1
3500,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_58,0
3501,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_59,0
3502,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_60,1
3503,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_61,0
3504,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_62,1
3505,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_63,0
3506,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_64,0
3507,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_65,0
3508,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_66,0
3509,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_67,0
3510,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_68,1
3511,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_69,0
3512,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_70,0
3513,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_71,0
3514,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_72,0
3515,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_73,1
3516,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_74,0
3517,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_75,1
3518,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_83_76,0
3519,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_1,0
3520,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_2,0
3521,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_3,0
3522,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_4,0
3523,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_5,0
3524,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_6,0
3525,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_7,0
3526,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_8,1
3527,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_9,1
3528,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_10,0
3529,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_11,1
3530,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_12,0
3531,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_13,0
3532,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_14,1
3533,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_15,0
3534,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_16,0
3535,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_17,0
3536,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_18,1
3537,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_19,0
3538,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_20,0
3539,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_21,1
3540,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_22,0
3541,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_23,0
3542,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_24,0
3543,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_25,0
3544,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_26,0
3545,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_27,1
3546,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_28,0
3547,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_29,0
3548,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_30,1
3549,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_31,1
3550,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_32,0
3551,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_33,0
3552,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_34,0
3553,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_35,0
3554,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_36,0
3555,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_37,0
3556,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_38,1
3557,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_39,0
3558,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_40,1
3559,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_41,0
3560,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_42,1
3561,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_43,0
3562,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_44,0
3563,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_45,1
3564,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_46,0
3565,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_47,1
3566,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_48,0
3567,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_49,1
3568,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_50,0
3569,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_51,1
3570,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_52,0
3571,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_53,0
3572,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_54,0
3573,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_55,0
3574,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_56,0
3575,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_57,0
3576,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_58,0
3577,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_59,1
3578,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_60,1
3579,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_61,1
3580,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_62,0
3581,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_63,0
3582,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_64,1
3583,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_65,1
3584,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_66,0
3585,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_67,0
3586,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_68,1
3587,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_69,0
3588,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_70,1
3589,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_71,0
3590,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_72,0
3591,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_73,0
3592,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_74,1
3593,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_75,0
3594,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_84_76,0
3595,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_1,1
3596,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_2,0
3597,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_3,1
3598,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_4,0
3599,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_5,0
3600,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_6,0
3601,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_7,0
3602,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_8,0
3603,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_9,0
3604,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_10,0
3605,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_11,1
3606,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_12,0
3607,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_13,0
3608,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_14,0
3609,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_15,0
3610,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_16,1
3611,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_17,0
3612,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_18,0
3613,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_19,0
3614,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_20,0
3615,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_21,0
3616,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_22,1
3617,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_23,0
3618,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_24,0
3619,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_25,0
3620,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_26,1
3621,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_27,0
3622,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_28,1
3623,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_29,0
3624,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_30,0
3625,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_31,0
3626,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_32,1
3627,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_33,0
3628,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_34,1
3629,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_35,0
3630,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_36,1
3631,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_37,1
3632,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_38,1
3633,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_39,1
3634,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_40,0
3635,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_41,1
3636,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_42,0
3637,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_43,1
3638,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_44,0
3639,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_45,1
3640,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_46,0
3641,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_47,0
3642,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_48,0
3643,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_49,0
3644,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_50,0
3645,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_51,0
3646,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_52,0
3647,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_53,0
3648,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_85_54,0
