,Unnamed: 0,label
4113,4113,1
4114,4114,0
4115,4115,0
4116,4116,0
4117,4117,0
4118,4118,0
4119,4119,0
4120,4120,0
4121,4121,0
4122,4122,1
4123,4123,0
4124,4124,0
4125,4125,0
4126,4126,0
4127,4127,0
4128,4128,0
4129,4129,0
4130,4130,0
4131,4131,0
4132,4132,0
4133,4133,0
4134,4134,0
4135,4135,0
4136,4136,0
4137,4137,0
4138,4138,1
4139,4139,0
4140,4140,0
4141,4141,0
4142,4142,0
4143,4143,0
4144,4144,0
4145,4145,0
4146,4146,0
4147,4147,0
4148,4148,1
4149,4149,0
4150,4150,0
4151,4151,0
4152,4152,1
4153,4153,1
4154,4154,0
4155,4155,0
4156,4156,0
4157,4157,0
4158,4158,0
4159,4159,0
4160,4160,1
4161,4161,0
4162,4162,0
4163,4163,0
4164,4164,1
4165,4165,0
4166,4166,0
4167,4167,1
4168,4168,0
4169,4169,0
4170,4170,0
4171,4171,1
4172,4172,1
4173,4173,0
4174,4174,1
4175,4175,0
4176,4176,0
4177,4177,1
4178,4178,0
4179,4179,0
4180,4180,0
4181,4181,1
4182,4182,0
4183,4183,1
4184,4184,1
4185,4185,1
4186,4186,1
4187,4187,1
4188,4188,0
4189,4189,0
4190,4190,0
4191,4191,1
4192,4192,1
4193,4193,0
4194,4194,0
4195,4195,1
4196,4196,0
4197,4197,0
4198,4198,1
4199,4199,0
4200,4200,0
4201,4201,0
4202,4202,1
4203,4203,0
4204,4204,0
4205,4205,0
4206,4206,0
4207,4207,0
4208,4208,0
4209,4209,0
4210,4210,0
4211,4211,0
4212,4212,0
4213,4213,0
4214,4214,1
4215,4215,0
4216,4216,0
4217,4217,0
4218,4218,0
4219,4219,0
4220,4220,0
4221,4221,0
4222,4222,0
4223,4223,0
4224,4224,0
4225,4225,1
4226,4226,0
4227,4227,0
4228,4228,0
4229,4229,0
4230,4230,1
4231,4231,0
4232,4232,0
4233,4233,0
4234,4234,0
4235,4235,1
4236,4236,0
4237,4237,0
4238,4238,0
4239,4239,0
4240,4240,1
4241,4241,0
4242,4242,0
4243,4243,1
4244,4244,0
4245,4245,0
4246,4246,1
4247,4247,0
4248,4248,0
4249,4249,0
4250,4250,1
4251,4251,1
4252,4252,1
4253,4253,0
4254,4254,0
4255,4255,0
4256,4256,0
4257,4257,0
4258,4258,1
4259,4259,1
4260,4260,0
4261,4261,0
4262,4262,0
4263,4263,1
4264,4264,0
4265,4265,0
4266,4266,0
4267,4267,0
4268,4268,0
4269,4269,1
4270,4270,1
4271,4271,0
4272,4272,1
4273,4273,1
4274,4274,0
4275,4275,1
4276,4276,1
4277,4277,1
4278,4278,0
4279,4279,1
4280,4280,0
4281,4281,0
4282,4282,0
4283,4283,0
4284,4284,0
4285,4285,1
4286,4286,0
4287,4287,1
4288,4288,0
4289,4289,0
4290,4290,1
4291,4291,0
4292,4292,0
4293,4293,1
4294,4294,0
4295,4295,0
4296,4296,0
4297,4297,0
4298,4298,0
4299,4299,0
4300,4300,0
4301,4301,0
4302,4302,0
4303,4303,0
4304,4304,0
4305,4305,1
4306,4306,1
4307,4307,0
4308,4308,0
4309,4309,0
4310,4310,0
4311,4311,1
4312,4312,1
4313,4313,1
4314,4314,1
4315,4315,1
4316,4316,1
4317,4317,0
4318,4318,0
4319,4319,0
4320,4320,0
4321,4321,0
4322,4322,0
4323,4323,1
4324,4324,0
4325,4325,1
4326,4326,0
4327,4327,0
4328,4328,0
4329,4329,0
4330,4330,0
4331,4331,0
4332,4332,1
4333,4333,0
4334,4334,0
4335,4335,0
4336,4336,0
4337,4337,0
4338,4338,0
4339,4339,1
4340,4340,0
4341,4341,0
4342,4342,1
4343,4343,0
4344,4344,0
4345,4345,0
4346,4346,0
4347,4347,1
4348,4348,0
4349,4349,0
4350,4350,0
4351,4351,1
4352,4352,0
4353,4353,1
4354,4354,0
4355,4355,0
4356,4356,1
4357,4357,0
4358,4358,0
4359,4359,1
4360,4360,0
4361,4361,0
4362,4362,1
4363,4363,0
4364,4364,0
4365,4365,0
4366,4366,0
4367,4367,0
4368,4368,0
4369,4369,0
4370,4370,0
4371,4371,1
4372,4372,0
4373,4373,0
4374,4374,0
4375,4375,0
4376,4376,0
4377,4377,0
4378,4378,0
4379,4379,0
4380,4380,1
4381,4381,1
4382,4382,0
4383,4383,1
4384,4384,0
4385,4385,0
4386,4386,0
4387,4387,0
4388,4388,1
4389,4389,0
4390,4390,0
4391,4391,0
4392,4392,0
4393,4393,1
4394,4394,1
4395,4395,0
4396,4396,0
4397,4397,0
4398,4398,0
4399,4399,1
4400,4400,1
4401,4401,1
4402,4402,0
4403,4403,0
4404,4404,0
4405,4405,1
4406,4406,0
4407,4407,0
4408,4408,0
4409,4409,1
4410,4410,0
4411,4411,1
4412,4412,0
4413,4413,0
4414,4414,0
4415,4415,0
4416,4416,1
4417,4417,0
4418,4418,0
4419,4419,0
4420,4420,0
4421,4421,0
4422,4422,0
4423,4423,0
4424,4424,0
4425,4425,1
4426,4426,0
4427,4427,0
4428,4428,0
4429,4429,0
4430,4430,0
4431,4431,0
4432,4432,0
4433,4433,1
4434,4434,0
4435,4435,0
4436,4436,0
4437,4437,0
4438,4438,1
4439,4439,0
4440,4440,1
4441,4441,0
4442,4442,0
4443,4443,0
4444,4444,0
4445,4445,0
4446,4446,0
4447,4447,0
4448,4448,0
4449,4449,0
4450,4450,0
4451,4451,0
4452,4452,0
4453,4453,0
4454,4454,0
4455,4455,0
4456,4456,1
4457,4457,0
4458,4458,0
4459,4459,1
4460,4460,0
4461,4461,0
4462,4462,0
4463,4463,0
4464,4464,1
4465,4465,0
4466,4466,0
4467,4467,0
4468,4468,0
4469,4469,0
4470,4470,1
4471,4471,0
4472,4472,0
4473,4473,0
4474,4474,0
4475,4475,0
4476,4476,1
4477,4477,1
4478,4478,0
4479,4479,1
4480,4480,0
4481,4481,0
4482,4482,1
4483,4483,0
4484,4484,1
4485,4485,0
4486,4486,0
4487,4487,0
4488,4488,0
4489,4489,0
4490,4490,1
4491,4491,0
4492,4492,0
4493,4493,1
4494,4494,0
4495,4495,0
4496,4496,0
4497,4497,0
4498,4498,0
4499,4499,0
4500,4500,1
4501,4501,1
4502,4502,0
4503,4503,0
4504,4504,0
4505,4505,1
4506,4506,1
4507,4507,0
4508,4508,0
4509,4509,1
4510,4510,0
4511,4511,0
4512,4512,1
4513,4513,0
4514,4514,0
4515,4515,1
4516,4516,0
4517,4517,0
4518,4518,1
4519,4519,0
4520,4520,0
4521,4521,1
4522,4522,0
4523,4523,1
4524,4524,0
4525,4525,0
4526,4526,1
4527,4527,0
4528,4528,0
4529,4529,0
4530,4530,1
4531,4531,0
4532,4532,0
4533,4533,1
4534,4534,1
4535,4535,0
4536,4536,0
4537,4537,1
4538,4538,0
4539,4539,0
4540,4540,0
4541,4541,1
4542,4542,1
4543,4543,1
4544,4544,0
4545,4545,0
4546,4546,1
4547,4547,0
4548,4548,0
4549,4549,1
4550,4550,0
4551,4551,0
4552,4552,0
4553,4553,0
4554,4554,0
4555,4555,0
4556,4556,0
4557,4557,1
4558,4558,0
4559,4559,0
4560,4560,1
4561,4561,1
4562,4562,0
4563,4563,0
4564,4564,0
4565,4565,1
4566,4566,0
4567,4567,0
4568,4568,1
4569,4569,0
4570,4570,0
4571,4571,0
4572,4572,0
4573,4573,1
4574,4574,0
4575,4575,0
4576,4576,1
4577,4577,0
4578,4578,0
4579,4579,1
4580,4580,1
4581,4581,1
4582,4582,0
4583,4583,0
4584,4584,0
4585,4585,0
4586,4586,1
4587,4587,0
4588,4588,1
4589,4589,0
4590,4590,0
4591,4591,0
4592,4592,0
4593,4593,1
4594,4594,0
4595,4595,1
4596,4596,0
4597,4597,0
4598,4598,0
4599,4599,1
4600,4600,0
4601,4601,1
4602,4602,0
4603,4603,0
4604,4604,0
4605,4605,1
4606,4606,0
4607,4607,0
4608,4608,0
4609,4609,1
4610,4610,0
4611,4611,0
4612,4612,1
4613,4613,0
4614,4614,1
4615,4615,1
4616,4616,1
4617,4617,0
4618,4618,0
4619,4619,0
4620,4620,1
4621,4621,1
4622,4622,0
4623,4623,1
4624,4624,0
4625,4625,0
4626,4626,1
4627,4627,1
4628,4628,0
4629,4629,0
4630,4630,0
4631,4631,1
4632,4632,0
4633,4633,1
4634,4634,0
4635,4635,1
4636,4636,0
4637,4637,0
4638,4638,0
4639,4639,1
4640,4640,1
4641,4641,1
4642,4642,1
4643,4643,0
4644,4644,0
4645,4645,0
4646,4646,0
4647,4647,1
4648,4648,1
4649,4649,0
4650,4650,0
4651,4651,0
4652,4652,0
4653,4653,0
4654,4654,0
4655,4655,0
4656,4656,0
4657,4657,0
4658,4658,0
4659,4659,0
4660,4660,0
4661,4661,0
4662,4662,0
4663,4663,0
4664,4664,0
4665,4665,0
4666,4666,1
4667,4667,0
4668,4668,0
4669,4669,0
4670,4670,0
4671,4671,0
4672,4672,0
4673,4673,0
4674,4674,1
4675,4675,1
4676,4676,0
4677,4677,0
4678,4678,1
4679,4679,1
4680,4680,0
4681,4681,0
4682,4682,1
4683,4683,0
4684,4684,0
4685,4685,1
4686,4686,0
4687,4687,0
4688,4688,1
4689,4689,0
4690,4690,0
4691,4691,0
4692,4692,1
4693,4693,0
4694,4694,0
4695,4695,0
4696,4696,1
4697,4697,0
4698,4698,1
4699,4699,0
4700,4700,0
4701,4701,1
4702,4702,0
4703,4703,0
4704,4704,0
4705,4705,1
4706,4706,0
4707,4707,0
4708,4708,1
4709,4709,0
4710,4710,0
4711,4711,0
4712,4712,0
4713,4713,0
4714,4714,0
4715,4715,1
4716,4716,0
4717,4717,1
4718,4718,0
4719,4719,1
4720,4720,0
4721,4721,0
4722,4722,1
4723,4723,0
4724,4724,0
4725,4725,1
4726,4726,0
4727,4727,0
4728,4728,0
4729,4729,1
4730,4730,0
4731,4731,0
4732,4732,1
4733,4733,0
4734,4734,0
4735,4735,0
4736,4736,0
4737,4737,0
4738,4738,1
4739,4739,0
4740,4740,0
4741,4741,0
4742,4742,1
4743,4743,0
4744,4744,1
4745,4745,0
4746,4746,0
4747,4747,1
4748,4748,0
4749,4749,0
4750,4750,1
4751,4751,0
4752,4752,0
4753,4753,1
4754,4754,0
4755,4755,0
4756,4756,1
4757,4757,0
4758,4758,0
4759,4759,0
4760,4760,0
4761,4761,0
4762,4762,1
4763,4763,1
4764,4764,0
4765,4765,1
4766,4766,1
4767,4767,0
4768,4768,0
4769,4769,1
4770,4770,0
4771,4771,0
4772,4772,1
4773,4773,0
4774,4774,0
4775,4775,1
4776,4776,0
4777,4777,1
4778,4778,1
4779,4779,0
4780,4780,1
4781,4781,0
4782,4782,1
4783,4783,0
4784,4784,0
4785,4785,0
4786,4786,1
4787,4787,0
4788,4788,0
4789,4789,1
4790,4790,0
4791,4791,0
4792,4792,1
4793,4793,1
4794,4794,0
4795,4795,1
4796,4796,0
4797,4797,0
4798,4798,1
4799,4799,0
4800,4800,0
4801,4801,1
4802,4802,0
4803,4803,0
4804,4804,0
4805,4805,1
4806,4806,0
4807,4807,1
4808,4808,0
4809,4809,0
4810,4810,0
4811,4811,1
4812,4812,0
4813,4813,0
4814,4814,0
4815,4815,0
4816,4816,1
4817,4817,0
4818,4818,0
4819,4819,0
4820,4820,1
4821,4821,0
4822,4822,0
4823,4823,0
4824,4824,0
4825,4825,1
4826,4826,0
4827,4827,0
4828,4828,0
4829,4829,0
4830,4830,1
4831,4831,0
4832,4832,0
4833,4833,0
4834,4834,0
4835,4835,0
4836,4836,0
4837,4837,1
4838,4838,0
4839,4839,0
4840,4840,1
4841,4841,0
4842,4842,0
4843,4843,1
4844,4844,0
4845,4845,0
4846,4846,1
4847,4847,1
4848,4848,0
4849,4849,1
4850,4850,0
4851,4851,0
4852,4852,0
4853,4853,1
4854,4854,0
4855,4855,0
4856,4856,1
4857,4857,0
4858,4858,1
4859,4859,0
4860,4860,0
4861,4861,1
4862,4862,0
4863,4863,0
4864,4864,1
4865,4865,0
4866,4866,0
4867,4867,1
4868,4868,0
4869,4869,0
4870,4870,1
4871,4871,0
4872,4872,0
4873,4873,0
4874,4874,0
4875,4875,0
4876,4876,0
4877,4877,0
4878,4878,1
4879,4879,0
4880,4880,0
4881,4881,1
4882,4882,1
4883,4883,0
4884,4884,0
4885,4885,0
4886,4886,0
4887,4887,0
4888,4888,1
4889,4889,0
4890,4890,0
4891,4891,0
4892,4892,0
4893,4893,0
4894,4894,0
4895,4895,0
4896,4896,0
4897,4897,0
4898,4898,0
4899,4899,0
4900,4900,0
4901,4901,0
4902,4902,0
4903,4903,0
4904,4904,0
4905,4905,0
4906,4906,0
4907,4907,0
4908,4908,0
4909,4909,1
4910,4910,0
4911,4911,0
4912,4912,0
4913,4913,0
4914,4914,0
4915,4915,0
4916,4916,0
4917,4917,0
4918,4918,1
4919,4919,0
4920,4920,0
4921,4921,0
4922,4922,1
4923,4923,0
4924,4924,0
4925,4925,0
4926,4926,1
4927,4927,0
4928,4928,0
4929,4929,1
4930,4930,0
4931,4931,0
4932,4932,0
4933,4933,1
4934,4934,1
4935,4935,0
4936,4936,0
4937,4937,0
4938,4938,0
4939,4939,0
4940,4940,1
4941,4941,0
4942,4942,1
4943,4943,0
4944,4944,1
4945,4945,1
4946,4946,0
4947,4947,0
4948,4948,0
4949,4949,1
4950,4950,0
4951,4951,0
4952,4952,0
4953,4953,1
4954,4954,0
4955,4955,0
4956,4956,0
4957,4957,1
4958,4958,1
4959,4959,1
4960,4960,1
4961,4961,1
4962,4962,0
4963,4963,0
4964,4964,0
4965,4965,0
4966,4966,1
4967,4967,0
4968,4968,0
4969,4969,0
4970,4970,1
4971,4971,0
4972,4972,0
4973,4973,0
4974,4974,0
4975,4975,1
4976,4976,0
4977,4977,0
4978,4978,1
4979,4979,0
4980,4980,0
4981,4981,0
4982,4982,1
4983,4983,0
4984,4984,0
4985,4985,1
4986,4986,0
4987,4987,0
4988,4988,1
4989,4989,0
4990,4990,1
4991,4991,0
4992,4992,1
4993,4993,0
4994,4994,0
4995,4995,0
4996,4996,1
4997,4997,0
4998,4998,0
4999,4999,0
5000,5000,0
5001,5001,0
5002,5002,0
5003,5003,0
5004,5004,0
5005,5005,1
5006,5006,0
5007,5007,0
5008,5008,0
5009,5009,0
5010,5010,0
5011,5011,1
5012,5012,0
5013,5013,0
5014,5014,0
5015,5015,0
5016,5016,0
5017,5017,1
5018,5018,0
5019,5019,0
5020,5020,1
5021,5021,0
5022,5022,0
5023,5023,0
5024,5024,1
5025,5025,0
5026,5026,1
5027,5027,0
5028,5028,0
5029,5029,1
5030,5030,0
5031,5031,0
5032,5032,0
5033,5033,0
5034,5034,0
5035,5035,0
5036,5036,0
5037,5037,1
5038,5038,0
5039,5039,0
5040,5040,1
5041,5041,0
5042,5042,0
5043,5043,0
5044,5044,0
5045,5045,0
5046,5046,1
5047,5047,0
5048,5048,0
5049,5049,1
5050,5050,0
5051,5051,0
5052,5052,0
5053,5053,1
5054,5054,0
5055,5055,0
5056,5056,0
5057,5057,1
5058,5058,0
5059,5059,0
5060,5060,0
5061,5061,0
5062,5062,0
5063,5063,0
5064,5064,0
5065,5065,0
5066,5066,1
5067,5067,0
5068,5068,0
5069,5069,1
5070,5070,0
5071,5071,0
5072,5072,1
5073,5073,0
5074,5074,0
5075,5075,0
5076,5076,1
5077,5077,0
5078,5078,0
5079,5079,0
5080,5080,0
5081,5081,0
5082,5082,1
5083,5083,0
5084,5084,0
5085,5085,0
5086,5086,0
5087,5087,0
5088,5088,0
5089,5089,1
5090,5090,0
5091,5091,0
5092,5092,0
5093,5093,1
5094,5094,0
5095,5095,0
5096,5096,0
5097,5097,0
5098,5098,0
5099,5099,0
5100,5100,0
5101,5101,0
5102,5102,0
5103,5103,0
5104,5104,0
5105,5105,0
5106,5106,0
5107,5107,0
5108,5108,0
5109,5109,0
5110,5110,0
5111,5111,0
5112,5112,0
5113,5113,0
5114,5114,0
5115,5115,0
5116,5116,1
5117,5117,0
5118,5118,1
5119,5119,1
5120,5120,1
5121,5121,0
5122,5122,1
5123,5123,1
5124,5124,0
5125,5125,1
5126,5126,1
5127,5127,0
5128,5128,1
5129,5129,1
5130,5130,1
5131,5131,1
5132,5132,1
5133,5133,1
5134,5134,1
5135,5135,1
5136,5136,0
5137,5137,0
5138,5138,1
5139,5139,0
5140,5140,1
5141,5141,1
5142,5142,0
5143,5143,1
5144,5144,1
5145,5145,1
5146,5146,1
5147,5147,0
5148,5148,1
5149,5149,1
5150,5150,0
5151,5151,0
5152,5152,1
5153,5153,0
5154,5154,0
5155,5155,0
5156,5156,1
5157,5157,1
5158,5158,1
5159,5159,0
5160,5160,0
5161,5161,1
5162,5162,0
5163,5163,1
5164,5164,1
5165,5165,0
5166,5166,0
5167,5167,1
5168,5168,1
5169,5169,1
5170,5170,1
5171,5171,1
5172,5172,1
5173,5173,0
5174,5174,1
5175,5175,1
5176,5176,1
5177,5177,1
5178,5178,0
5179,5179,0
5180,5180,1
5181,5181,1
5182,5182,1
5183,5183,0
5184,5184,1
5185,5185,0
5186,5186,1
5187,5187,0
5188,5188,1
5189,5189,1
5190,5190,1
5191,5191,0
5192,5192,0
5193,5193,1
5194,5194,0
5195,5195,0
5196,5196,0
5197,5197,0
5198,5198,1
5199,5199,1
5200,5200,0
5201,5201,1
5202,5202,0
5203,5203,0
5204,5204,0
5205,5205,0
5206,5206,1
5207,5207,0
5208,5208,0
5209,5209,0
5210,5210,1
5211,5211,1
5212,5212,0
5213,5213,1
5214,5214,1
5215,5215,1
5216,5216,1
5217,5217,0
5218,5218,1
5219,5219,1
5220,5220,0
5221,5221,0
5222,5222,1
5223,5223,0
5224,5224,0
5225,5225,1
5226,5226,1
5227,5227,1
5228,5228,0
5229,5229,0
5230,5230,1
5231,5231,0
5232,5232,1
5233,5233,1
5234,5234,0
5235,5235,0
5236,5236,1
5237,5237,1
5238,5238,0
5239,5239,1
5240,5240,1
5241,5241,1
5242,5242,0
5243,5243,0
5244,5244,0
5245,5245,1
5246,5246,1
5247,5247,0
5248,5248,1
5249,5249,1
5250,5250,1
5251,5251,1
5252,5252,1
5253,5253,0
5254,5254,1
5255,5255,1
5256,5256,0
5257,5257,0
5258,5258,0
5259,5259,1
5260,5260,0
5261,5261,1
5262,5262,0
5263,5263,1
5264,5264,0
5265,5265,1
5266,5266,1
5267,5267,1
5268,5268,1
5269,5269,0
5270,5270,0
5271,5271,0
5272,5272,0
5273,5273,1
5274,5274,0
5275,5275,1
5276,5276,0
5277,5277,1
5278,5278,0
5279,5279,0
5280,5280,1
5281,5281,0
5282,5282,1
5283,5283,0
5284,5284,0
5285,5285,0
5286,5286,0
5287,5287,0
5288,5288,0
5289,5289,0
5290,5290,0
5291,5291,0
5292,5292,1
5293,5293,0
5294,5294,1
5295,5295,0
5296,5296,0
5297,5297,1
5298,5298,0
5299,5299,0
5300,5300,1
5301,5301,0
5302,5302,0
5303,5303,0
5304,5304,0
5305,5305,0
5306,5306,0
5307,5307,0
5308,5308,1
5309,5309,0
5310,5310,0
5311,5311,0
5312,5312,0
5313,5313,0
5314,5314,0
5315,5315,1
5316,5316,0
5317,5317,1
5318,5318,0
5319,5319,0
5320,5320,1
5321,5321,0
5322,5322,0
5323,5323,0
5324,5324,1
5325,5325,0
5326,5326,0
5327,5327,1
5328,5328,0
5329,5329,0
5330,5330,0
5331,5331,1
5332,5332,1
5333,5333,1
5334,5334,1
5335,5335,1
5336,5336,1
5337,5337,0
5338,5338,0
5339,5339,1
5340,5340,1
5341,5341,0
5342,5342,1
5343,5343,0
5344,5344,0
5345,5345,0
5346,5346,1
5347,5347,0
5348,5348,0
5349,5349,0
5350,5350,1
5351,5351,0
5352,5352,0
5353,5353,1
5354,5354,1
5355,5355,0
5356,5356,1
5357,5357,0
5358,5358,1
5359,5359,0
5360,5360,0
5361,5361,0
5362,5362,0
5363,5363,0
5364,5364,1
5365,5365,1
5366,5366,0
5367,5367,0
5368,5368,1
5369,5369,1
5370,5370,0
5371,5371,0
5372,5372,0
5373,5373,1
5374,5374,1
5375,5375,1
5376,5376,0
5377,5377,1
5378,5378,0
5379,5379,1
5380,5380,0
5381,5381,0
5382,5382,1
5383,5383,1
5384,5384,0
5385,5385,0
5386,5386,0
5387,5387,0
5388,5388,0
5389,5389,0
5390,5390,1
5391,5391,0
5392,5392,0
5393,5393,1
5394,5394,0
5395,5395,1
5396,5396,0
5397,5397,1
5398,5398,0
5399,5399,0
5400,5400,1
5401,5401,0
5402,5402,0
5403,5403,0
5404,5404,0
5405,5405,0
5406,5406,1
5407,5407,0
5408,5408,0
5409,5409,0
5410,5410,0
5411,5411,0
5412,5412,0
5413,5413,0
5414,5414,0
5415,5415,0
5416,5416,0
5417,5417,1
5418,5418,0
5419,5419,1
5420,5420,0
5421,5421,0
5422,5422,0
5423,5423,0
5424,5424,0
5425,5425,0
5426,5426,0
5427,5427,0
5428,5428,1
5429,5429,0
5430,5430,1
5431,5431,0
5432,5432,1
5433,5433,1
5434,5434,1
5435,5435,0
5436,5436,0
5437,5437,1
5438,5438,1
5439,5439,0
5440,5440,1
5441,5441,0
5442,5442,0
5443,5443,0
5444,5444,0
5445,5445,1
5446,5446,0
5447,5447,0
5448,5448,0
5449,5449,1
5450,5450,0
5451,5451,0
5452,5452,1
5453,5453,1
5454,5454,0
5455,5455,1
5456,5456,0
5457,5457,0
5458,5458,1
5459,5459,1
5460,5460,0
5461,5461,1
5462,5462,1
5463,5463,0
5464,5464,0
5465,5465,1
5466,5466,1
5467,5467,1
5468,5468,0
5469,5469,0
5470,5470,1
5471,5471,0
5472,5472,0
5473,5473,0
5474,5474,0
5475,5475,0
5476,5476,0
5477,5477,1
5478,5478,0
5479,5479,1
5480,5480,1
5481,5481,1
5482,5482,0
5483,5483,0
5484,5484,0
5485,5485,0
5486,5486,1
5487,5487,0
5488,5488,0
5489,5489,1
5490,5490,1
5491,5491,0
5492,5492,0
5493,5493,0
5494,5494,0
5495,5495,0
5496,5496,1
5497,5497,0
5498,5498,0
5499,5499,1
5500,5500,1
5501,5501,0
5502,5502,1
5503,5503,0
5504,5504,0
5505,5505,0
5506,5506,1
5507,5507,0
5508,5508,0
5509,5509,1
5510,5510,1
5511,5511,0
5512,5512,1
5513,5513,1
5514,5514,1
5515,5515,0
5516,5516,1
5517,5517,0
5518,5518,0
5519,5519,1
5520,5520,0
5521,5521,1
5522,5522,0
5523,5523,1
5524,5524,0
5525,5525,0
5526,5526,1
5527,5527,0
5528,5528,0
5529,5529,0
5530,5530,1
5531,5531,0
5532,5532,0
5533,5533,0
5534,5534,1
5535,5535,0
5536,5536,0
5537,5537,1
5538,5538,1
5539,5539,0
5540,5540,1
5541,5541,0
5542,5542,0
5543,5543,1
5544,5544,0
5545,5545,0
5546,5546,0
5547,5547,0
5548,5548,0
5549,5549,1
5550,5550,0
5551,5551,0
5552,5552,0
5553,5553,1
5554,5554,0
5555,5555,1
5556,5556,0
5557,5557,0
5558,5558,0
5559,5559,0
5560,5560,0
5561,5561,0
5562,5562,0
5563,5563,0
5564,5564,1
5565,5565,0
5566,5566,1
5567,5567,1
5568,5568,0
5569,5569,1
5570,5570,0
5571,5571,0
5572,5572,1
5573,5573,1
5574,5574,0
5575,5575,0
5576,5576,0
5577,5577,1
5578,5578,0
5579,5579,0
5580,5580,0
5581,5581,0
5582,5582,1
5583,5583,0
5584,5584,1
5585,5585,0
5586,5586,0
5587,5587,0
5588,5588,1
5589,5589,0
5590,5590,0
5591,5591,0
5592,5592,0
5593,5593,1
5594,5594,1
5595,5595,0
5596,5596,1
5597,5597,0
5598,5598,1
5599,5599,1
5600,5600,0
5601,5601,0
5602,5602,1
5603,5603,0
5604,5604,0
5605,5605,1
5606,5606,0
5607,5607,0
5608,5608,0
5609,5609,0
5610,5610,0
5611,5611,0
5612,5612,0
5613,5613,1
5614,5614,0
5615,5615,0
5616,5616,1
5617,5617,0
5618,5618,0
5619,5619,0
5620,5620,0
5621,5621,0
5622,5622,1
5623,5623,1
5624,5624,0
5625,5625,1
5626,5626,0
5627,5627,1
5628,5628,0
5629,5629,0
5630,5630,0
5631,5631,0
5632,5632,1
5633,5633,1
5634,5634,1
5635,5635,0
5636,5636,1
5637,5637,0
5638,5638,1
5639,5639,0
5640,5640,1
5641,5641,1
5642,5642,0
5643,5643,0
5644,5644,0
5645,5645,1
5646,5646,0
5647,5647,0
5648,5648,1
5649,5649,1
5650,5650,0
5651,5651,1
5652,5652,0
5653,5653,0
5654,5654,1
5655,5655,1
5656,5656,1
5657,5657,1
5658,5658,0
5659,5659,0
5660,5660,1
5661,5661,1
5662,5662,1
5663,5663,1
5664,5664,0
5665,5665,0
5666,5666,1
5667,5667,1
5668,5668,1
5669,5669,0
5670,5670,1
5671,5671,0
5672,5672,1
5673,5673,0
5674,5674,0
5675,5675,0
5676,5676,1
5677,5677,0
5678,5678,0
5679,5679,0
5680,5680,0
5681,5681,1
5682,5682,0
5683,5683,0
5684,5684,0
5685,5685,0
5686,5686,0
5687,5687,1
5688,5688,0
5689,5689,0
5690,5690,0
5691,5691,0
5692,5692,0
5693,5693,0
5694,5694,1
5695,5695,1
5696,5696,0
5697,5697,0
5698,5698,1
5699,5699,0
5700,5700,0
5701,5701,1
5702,5702,0
5703,5703,0
5704,5704,0
5705,5705,0
5706,5706,1
5707,5707,0
5708,5708,0
5709,5709,0
5710,5710,0
5711,5711,0
5712,5712,0
5713,5713,0
5714,5714,1
5715,5715,0
5716,5716,1
5717,5717,0
5718,5718,0
5719,5719,0
5720,5720,0
5721,5721,1
5722,5722,0
5723,5723,0
5724,5724,0
5725,5725,1
5726,5726,0
5727,5727,0
5728,5728,0
5729,5729,1
5730,5730,0
5731,5731,0
5732,5732,0
5733,5733,0
5734,5734,0
5735,5735,0
5736,5736,0
5737,5737,0
5738,5738,0
5739,5739,1
5740,5740,0
5741,5741,0
5742,5742,0
5743,5743,1
5744,5744,0
5745,5745,0
5746,5746,0
5747,5747,0
5748,5748,1
5749,5749,0
5750,5750,1
5751,5751,0
5752,5752,0
5753,5753,0
5754,5754,0
5755,5755,0
5756,5756,1
5757,5757,0
5758,5758,0
5759,5759,1
5760,5760,0
5761,5761,0
5762,5762,0
5763,5763,0
5764,5764,0
5765,5765,0
5766,5766,0
5767,5767,1
5768,5768,0
5769,5769,0
5770,5770,0
5771,5771,0
5772,5772,0
5773,5773,1
5774,5774,0
5775,5775,1
5776,5776,0
5777,5777,0
5778,5778,0
5779,5779,0
5780,5780,0
5781,5781,0
5782,5782,1
5783,5783,0
5784,5784,1
5785,5785,0
5786,5786,0
5787,5787,0
5788,5788,0
5789,5789,0
5790,5790,1
5791,5791,0
5792,5792,0
5793,5793,0
5794,5794,0
5795,5795,0
5796,5796,0
5797,5797,0
5798,5798,0
5799,5799,0
5800,5800,0
5801,5801,0
5802,5802,1
5803,5803,0
5804,5804,1
5805,5805,0
5806,5806,0
5807,5807,1
5808,5808,0
5809,5809,0
5810,5810,0
5811,5811,1
5812,5812,0
5813,5813,0
5814,5814,0
5815,5815,0
5816,5816,1
5817,5817,0
5818,5818,0
5819,5819,0
5820,5820,0
5821,5821,0
5822,5822,1
5823,5823,0
5824,5824,0
5825,5825,0
5826,5826,0
5827,5827,0
5828,5828,1
5829,5829,0
5830,5830,0
5831,5831,0
5832,5832,0
5833,5833,0
5834,5834,0
5835,5835,1
5836,5836,0
5837,5837,0
5838,5838,0
5839,5839,0
5840,5840,0
5841,5841,0
5842,5842,0
5843,5843,0
5844,5844,0
5845,5845,0
5846,5846,0
5847,5847,0
5848,5848,1
5849,5849,0
5850,5850,1
5851,5851,0
5852,5852,0
5853,5853,0
5854,5854,0
5855,5855,0
5856,5856,1
5857,5857,0
5858,5858,0
5859,5859,1
5860,5860,0
